Timestamp,Latitude,Longitude,Wave_Height_meters,Sea_Temperature_celsius,Ocean_Current_Direction_degrees,Ocean_Current_Speed_knots,Wind_Speed_knots,Wind_Direction_degrees,Visibility_km,Storm_Probability_percent
2024-05-09 05:00:00,55.88301040156078,-75.26722067073517,1.7254923067470995,23.567854563794693,161.04483686978142,0.604439860432131,0.1264722482997357,51.13498469202702,3.344133899894853,36.64966278307705
2024-11-02 03:00:00,37.73244337541196,-65.2263394895048,2.1642242341569395,13.297791203177042,93.9645682437944,1.3010044566168393,0.678198809785423,10.285312685273906,2.7782382311189746,21.345329745159688
2024-06-16 08:00:00,29.796041195268245,47.16121834345793,0.5686798994357113,2.4138579243312357,168.6644178875497,1.491183269975761,6.7525122287569666,298.9455372420535,1.6312715107114737,38.67851119612516
2024-12-27 05:00:00,58.47277661899777,169.5852695550288,2.716075205829516,19.150350613655448,8.995694778406861,0.08837868805043414,1.2736854241765405,345.59894548196735,7.6984916622556065,30.71376624145344
2024-02-21 12:00:00,52.21717177540838,-17.503454140779127,2.6737569885161774,2.20354184270165,58.944256971410496,1.2919699337418962,6.409601909416339,263.58049577499577,4.170541952282653,49.79365781677234
2024-05-16 16:00:00,57.70904435103528,115.0639702780885,1.5250180728472713,17.963963152323895,53.43361071502924,0.11416962521085183,3.3453862549014413,36.04794462932035,6.320147989970652,15.734541397221308
2024-04-01 04:00:00,38.7147015531209,156.7298898731986,1.2968808231745257,6.969512813386363,58.151520185145586,2.3180713266050375,6.639822287164422,262.80774081173246,7.47683155239432,31.350577227806976
2024-09-20 23:00:00,27.565441459200336,-54.59075708347811,2.2309356094931063,19.26897836306439,191.85268617666483,0.9470538814865015,5.257938960671967,345.92071934863543,5.294885775657802,12.490296617879102
2024-03-23 14:00:00,52.95328259618738,141.8031418276007,0.5864833622011957,0.7073621692670784,310.9886365197705,1.4477256900292659,9.56961016731011,330.9315456380283,0.5504325500711795,46.379580462327205
2024-07-23 19:00:00,40.465766943350836,-39.65875897480541,1.6040704200629294,1.3132157669368638,66.72850490625099,1.9262217042190504,1.4441894982672985,230.69509967340252,2.9490748019232678,20.146899864434047
2024-07-19 09:00:00,55.47764414178416,-172.8315633326626,1.135050766480635,20.869836985417102,104.55975496926403,2.28345858532483,3.2921693966116443,124.39873061852909,10.263154726907008,24.075976977974673
2024-09-29 13:00:00,51.62044668202841,10.341597581305308,1.397659550084677,10.216086295373515,278.5781778389914,2.359867084846938,11.509501012902422,12.406828996938515,1.9002235350041619,31.120685696359317
2024-06-18 18:00:00,43.76529999820411,61.729308906209695,0.6496354456006141,16.39881020253486,297.43083092854994,0.5009055630583874,3.0903324065018687,78.08662026791336,7.931748888963912,20.189842777270727
2024-02-10 07:00:00,39.78253238804612,103.48058274057286,1.7319611622688202,10.303108455220666,211.86357571058326,0.08005480148937294,2.2567726802621473,149.31933251297124,1.6939742517923728,22.53266479112978
2024-09-07 04:00:00,36.919219777098185,110.68567095690457,1.3443502855793943,0.17699874190939724,55.0803245137514,1.0903067533078867,0.4396017612549704,207.9698784559836,6.328969151872725,7.202160835348151
2024-05-30 05:00:00,49.18183668383342,149.96074042526385,1.6886942859107728,29.016271222796803,143.3916257637412,2.2027378911161284,1.0624172376159915,299.2152722836387,2.0647234773698098,18.25311624899665
2024-10-15 17:00:00,57.99754809076715,-134.71797809625076,5.188039534552976,13.324613151796363,110.72572297780059,0.846414424641097,1.098184697026352,352.20753043944615,3.335011453841877,17.26028979632897
2024-10-22 14:00:00,30.399270985206197,-36.27218032130685,1.2185532872563765,5.755349309989253,189.6241389903813,1.0988375060450841,1.781952597484737,306.8526920778412,0.45525308786820234,18.5231233410549
2024-02-19 20:00:00,39.944631034938226,114.37890064948823,1.8520763119251868,-0.5616845839496207,83.17427942819162,2.842181995689838,6.987425922313559,196.27376483952645,6.439305765045761,25.22491682034792
2024-08-08 20:00:00,31.283853866533793,69.96414505511774,0.5254387513386855,20.097149741716606,236.1614474184411,0.7611691680639785,1.7709484763912655,40.235003088114325,2.5337117106393374,17.108668111455646
2024-08-31 18:00:00,57.39389550489066,66.45286158643952,0.7585168444835564,-0.6401699002487433,100.15212667371512,1.673592049862314,7.764209311771547,163.19503472674273,6.874213262687034,15.89930042149942
2024-03-24 16:00:00,44.7467936742955,166.34499683315522,4.996222749306651,-0.756242814310319,98.26553408387524,1.7409193054095389,2.555993927080343,347.60503105821874,5.318192160941001,56.8519748756125
2024-11-17 11:00:00,47.64577177767035,-136.29093862541154,2.798660880831869,18.873394474354352,291.64756755446035,0.07894944139213667,4.174044968739351,322.1687367500655,5.785351033364065,6.887534330580233
2024-05-09 23:00:00,57.274904785483194,-132.3489275581619,3.307235724752622,3.8058171380609913,99.63497672314297,0.6416504120889885,2.2802531198410434,144.5558955114677,2.261070277999346,19.196630118908548
2024-02-16 10:00:00,34.532700648160095,6.392401590123825,4.380098136651601,25.60359067945814,315.4864798137061,1.1800962510956317,2.5470484867582632,182.30879555295664,3.8461971971042863,13.208157748670073
2024-03-18 10:00:00,44.10292602275002,-142.96839756895633,1.4153160107343885,23.195364257613864,162.2527577476492,2.6247829144502486,3.8833160134036397,327.46282609849516,4.023700354716086,40.8651188140569
2024-11-15 11:00:00,25.194946230726124,-165.2382960316741,1.1686891781367539,2.588423355130935,258.1000700789135,0.6474522350179873,2.790389952932043,2.7468009979565267,1.5810779134959552,9.12926536637126
2024-07-27 07:00:00,41.48403369254057,-160.9199524983968,0.7594874423357425,1.6663643850827867,176.24469367739346,0.7571228088047168,0.7806645963714351,75.01076871463059,0.6546677129325766,35.88639931912196
2024-09-09 22:00:00,50.81066272655427,21.65638412944844,1.6750672456258462,26.67725747159954,159.71412799711783,2.2703841618154623,13.189530475455927,46.22767776111276,7.168924836734189,24.677626226315795
2024-01-07 18:00:00,46.711358897016666,144.1323019035059,0.9268841631474428,6.661645405110356,245.0478620814601,1.3819847833011902,2.295089463038382,150.82465335550896,2.4016696582387023,33.32261894992124
2024-06-30 10:00:00,38.422718121654775,27.47639660098892,0.8062992614488804,29.328737951992156,265.1702645885686,0.7525589392823421,0.4089825824087112,143.06937647767285,8.107890731375972,21.452625609021194
2024-10-22 10:00:00,48.19545557672469,133.26440788788847,0.5359446993898432,5.555176677726667,230.2615147568936,1.6128034463302727,22.273645826383408,168.8979177814482,10.312594067922761,72.98216783040175
2024-05-12 01:00:00,45.73208680975203,-4.453412093823374,2.1790792887344894,15.533703164902967,23.385030417555758,1.4837830332807367,2.2233647147885307,357.6810670439745,0.5292379849961006,40.41402555265251
2024-08-04 12:00:00,57.86514055347651,-156.99413781484802,0.9695394013987234,21.479872337735863,20.525759995298785,1.1664100041337093,1.484761183601834,310.9098695720869,12.522709236973554,44.71447739968985
2024-01-19 04:00:00,28.95148818041886,81.11571635875049,4.92092995399274,8.489853219594096,216.11419032754935,2.6467315823189717,8.060743977815878,234.56300998430677,6.117153128828134,30.848245332980333
2024-02-24 16:00:00,34.321843468070426,29.687534814484934,1.4033428799486827,1.0080053109958698,85.24855405418478,2.9189145768480445,10.782518285917089,82.1293833997433,5.383922511762177,51.059000950707365
2024-07-12 07:00:00,58.450742309497194,-108.41492671249452,0.6014079003472608,4.365801815096173,3.8253992139652837,0.2639757684958567,0.7449700749229367,235.2255076637458,4.00178537268633,43.41831304763526
